"","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","partner_a","partner_b","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy","db","dup"
"33","CDH1_EGFR","CDH1","cadherin 1","EGFR","epidermal growth factor receptor",NA,"P12830","P00533","P12830","P00533","CDH1","EGFR",1,1,0,1,1,0,"Baccin2019;BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:10969083;BioGRID:10969083;CellTalkDB:10969083;Cellinker:10969083;HPRD:10969083;InnateDB:17548604;IntAct:24658140;IntAct:25241761;IntAct:31980649;LRdb:10969083;Lit-BM-17:24189400;Lit-BM-17:24658140;Lit-BM-17:25241761;Lit-BM-17:25402006;Lit-BM-17:25468996;connectomeDB2020:10969083",16,8,15,"LR","both","EGFR_CDH1"
"34","CDH1_IGF1R","CDH1","cadherin 1","IGF1R","insulin like growth factor 1 receptor",NA,"P12830","P08069","P12830","P08069","CDH1","IGF1R",1,0,1,1,0,1,"Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:22479204;LRdb:22479204;Ramilowski2015:22479204;connectomeDB2020:22479204;talklr:22479204",5,1,9,"LR","both","IGF1R_CDH1"
"35","COL18A1_GPC1","COL18A1","collagen type XVIII alpha 1 chain","GPC1","glypican 1",NA,"P39060","P35052","P39060","P35052","COL18A1","GPC1",1,1,0,1,1,0,"Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:11336700;Baccin2019:11336704;CellTalkDB:11336704;HPMR:11336704;HPRD:11336704;LRdb:11336704;connectomeDB2020:11336704",7,2,11,"LR","both","GPC1_COL18A1"
"36","COL1A1_DDR2","COL1A1","collagen type I alpha 1 chain","DDR2","discoidin domain receptor tyrosine kinase 2",NA,"P02452","Q16832","P02452","Q16832","COL1A1","DDR2",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:12611880;Baccin2019:9659899;CellTalkDB:12611880;Cellinker:12611880;Cellinker:9659899;HPMR:12611880;HPRD:9659899;LRdb:12611880;LRdb:97;connectomeDB2020:12611880;connectomeDB2020:9659899",11,3,12,"LR","both","DDR2_COL1A1"
"37","CSF1_CSF1R","CSF1","colony stimulating factor 1","CSF1R","colony stimulating factor 1 receptor",NA,"P09603","P07333","P09603","P07333","CSF1","CSF1R",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:2408759;Baccin2019:7883784;Baccin2019:8355686;CellTalkDB:8355686;Cellinker:2408759;Cellinker:7883784;Cellinker:8355686;DIP:22153499;DIP:22483114;DIP:22902366;DIP:26235028;HPMR:1702217;HPMR:7883784;HPRD:2408759;HPRD:8355686;ICELLNET:26095744;IntAct:22153499;IntAct:22483114;IntAct:22902366;IntAct:26235028;LRdb:2408759;LRdb:7883784;LRdb:8355686;SIGNOR:24890514;connectomeDB2020:2408759;connectomeDB2020:7883784;connectomeDB2020:8355686",27,10,23,"LR","both","CSF1R_CSF1"
"38","CXCL2_CXCR2","CXCL2","C-X-C motif chemokine ligand 2","CXCR2","C-X-C motif chemokine receptor 2",NA,"P19875","P25025","P19875","P25025","CXCL2","CXCR2",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:10188995;Baccin2019:1379593;Baccin2019:8550564;Baccin2019:8702798;Baccin2019:8940121;Baccin2019:9260277;CellPhoneDB:24218476;Cellinker:8702798;Cellinker:9260277;DIP:8702798;Guide2Pharma:8702798;HPMR:12964882;HPRD:8702798;HPRD:9260277;ICELLNET:22633458;ICELLNET:8702798;LRdb:10699158;connectomeDB2020:8702798;connectomeDB2020:9260277;scConnect:8702798",20,10,20,"LR","both","CXCR2_CXCL2"
"39","DLK2_NOTCH1","DLK2","delta like non-canonical Notch ligand 2","NOTCH1","notch receptor 1",NA,"Q6UY11","P46531","Q6UY11","P46531","DLK2","NOTCH1",1,0,1,1,0,1,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;talklr","CellTalkDB:21419176;Cellinker:21419176;LRdb:21419176;Ramilowski2015:21419176;SIGNOR:21419176;connectomeDB2020:21419176;talklr:21419176",7,1,10,"LR","both","NOTCH1_DLK2"
"40","DLL1_NOTCH1","DLL1","delta like canonical Notch ligand 1","NOTCH1","notch receptor 1",NA,"O00548","P46531","O00548","P46531","DLL1","NOTCH1",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SPIKE;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:1006133;Baccin2019:98194281;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:11006133;Cellinker:22353464;Cellinker:9819428;HPRD:11006133;ICELLNET:21685328;LRdb:11;LRdb:9819428;NetPath:11006133;SIGNOR:16140393;SPIKE:11006133;SPIKE:17537801;connectomeDB2020:11006133;connectomeDB2020:9819428",18,9,20,"LR","both","NOTCH1_DLL1"
"41","DLL1_NOTCH2","DLL1","delta like canonical Notch ligand 1","NOTCH2","notch receptor 2",NA,"O00548","Q04721","O00548","Q04721","DLL1","NOTCH2",1,1,0,1,1,0,"Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:10958687;BioGRID:9244302;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:10958687;Cellinker:10958687;Cellinker:22353464;HPRD:10958687;ICELLNET:21685328;LRdb:10958687;NetPath:10958687;SIGNOR:23111325;connectomeDB2020:10958687",13,5,18,"LR","both","NOTCH2_DLL1"
"42","DLL1_NOTCH3","DLL1","delta like canonical Notch ligand 1","NOTCH3","notch receptor 3",NA,"O00548","Q9UM47","O00548","Q9UM47","DLL1","NOTCH3",1,1,0,1,1,0,"Baccin2019;CancerCellMap;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;talklr","Baccin2019:11006133;Baccin2019:12482954;CancerCellMap:11006133;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:12482954;Cellinker:11006133;Cellinker:12482954;Cellinker:22353464;HPRD:11006133;HPRD:12482954;ICELLNET:21685328;LRdb:11;LRdb:12482954;NetPath:11006133;SIGNOR:11006133;connectomeDB2020:11006133;connectomeDB2020:12482954",18,5,20,"LR","both","NOTCH3_DLL1"
"43","DLL4_NOTCH1","DLL4","delta like canonical Notch ligand 4","NOTCH1","notch receptor 1",NA,"Q9NR61","P46531","Q9NR61","P46531","DLL4","NOTCH1",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;talklr","Baccin2019:10837024;Baccin2019:11739188;Baccin2019:16219802;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:10837024;Cellinker:11739188;Cellinker:16219802;Cellinker:22353464;HPRD:10837024;HPRD:11739188;ICELLNET:15137944;ICELLNET:19494260;LRdb:10837024;LRdb:11739188;LRdb:16219802;SIGNOR:10837024;SIGNOR:11739188;SIGNOR:16140393;SignaLink3:10837024;SignaLink3:11739188;SignaLink3:18988627;SignaLink3:23331499;connectomeDB2020:10837024;connectomeDB2020:11739188;connectomeDB2020:16219802",27,9,19,"LR","both","NOTCH1_DLL4"
"44","DLL4_NOTCH2","DLL4","delta like canonical Notch ligand 4","NOTCH2","notch receptor 2",NA,"Q9NR61","Q04721","Q9NR61","Q04721","DLL4","NOTCH2",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:30181175;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22842086;Cellinker:22353464;Cellinker:30289388;ICELLNET:15137944;ICELLNET:19494260;LRdb:22353464;Ramilowski2015:22842086;connectomeDB2020:22842086;talklr:22842086",12,6,14,"LR","both","NOTCH2_DLL4"
"45","DLL4_NOTCH3","DLL4","delta like canonical Notch ligand 4","NOTCH3","notch receptor 3",NA,"Q9NR61","Q9UM47","Q9NR61","Q9UM47","DLL4","NOTCH3",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;ICELLNET;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:29230914;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:18182388;Cellinker:22353464;Cellinker:29910816;ICELLNET:15137944;ICELLNET:19494260;LRdb:22353464;Ramilowski2015:18182388;connectomeDB2020:18182388;talklr:18182388",12,6,15,"LR","both","NOTCH3_DLL4"
"46","DLL4_NOTCH4","DLL4","delta like canonical Notch ligand 4","NOTCH4","notch receptor 4",NA,"Q9NR61","Q99466","Q9NR61","Q99466","DLL4","NOTCH4",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:1621980212814940;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:16219802;Cellinker:12814948;Cellinker:16219802;Cellinker:22353464;HPMR:16219802;HPRD:12814948;LRdb:13;LRdb:16219802;NetPath:12814948;SignaLink3:10837027;SignaLink3:12814948;SignaLink3:18988627;SignaLink3:23331499;connectomeDB2020:12814948;connectomeDB2020:16219802",18,8,18,"LR","both","NOTCH4_DLL4"
"47","EFNA1_EPHA1","EFNA1","ephrin A1","EPHA1","EPH receptor A1",NA,"P20827","P21709","P20827","P21709","EFNA1","EPHA1",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:11519828;Baccin2019:8755474;Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11519828;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPMR:9330863;HPRD:11519828;HPRD:8755474;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:11519828;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:11519828;connectomeDB2020:8755474;connectomeDB2020:9330863",23,9,17,"LR","both","EPHA1_EFNA1"
"48","EFNA1_EPHA2","EFNA1","ephrin A1","EPHA2","EPH receptor A2",NA,"P20827","P29317","P20827","P29317","EFNA1","EPHA2",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;DOMINO;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:11248553;Baccin2019:14692877;Baccin2019:7973638;Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11248553;Cellinker:14692877;Cellinker:15114347;Cellinker:7973638;Cellinker:8755474;DIP:20505120;DIP:22244754;DIP:8139691;DOMINO:19525919;HPMR:11248553;HPRD:14692877;HPRD:7973638;HPRD:8755474;IntAct:19525919;IntAct:19573808;IntAct:20505120;LRdb:11114742;Lit-BM-17:19525919;Lit-BM-17:19573808;Lit-BM-17:8139691;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:14692877;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:7973638;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:11248553;connectomeDB2020:14692877;connectomeDB2020:7973638;connectomeDB2020:8755474",38,15,21,"LR","both","EPHA2_EFNA1"
"49","EFNA1_EPHA7","EFNA1","ephrin A1","EPHA7","EPH receptor A7",NA,"P20827","Q15375","P20827","Q15375","EFNA1","EPHA7",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:93308638755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPMR:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863",15,7,17,"LR","both","EPHA7_EFNA1"
"50","EFNA2_EPHA2","EFNA2","ephrin A2","EPHA2","EPH receptor A2",NA,"O43921","P29317","O43921","P29317","EFNA2","EPHA2",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;connectomeDB2020;iTALK;talklr","Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;HPRD:8755474;LRdb:11114742;SIGNOR:10072375;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:8755474",13,7,15,"LR","both","EPHA2_EFNA2"
"51","EFNA2_EPHA4","EFNA2","ephrin A2","EPHA4","EPH receptor A4",NA,"O43921","P54764","O43921","P54764","EFNA2","EPHA4",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;DIP:19836338;IntAct:19836338;LRdb:11114742;Lit-BM-17:19836338;SIGNOR:9330863;connectomeDB2020:9330863",10,4,17,"LR","both","EPHA4_EFNA2"
"52","EFNA2_EPHA5","EFNA2","ephrin A2","EPHA5","EPH receptor A5",NA,"O43921","P54756","O43921","P54756","EFNA2","EPHA5",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10531456;Cellinker:15114347;Cellinker:9330863;HPRD:10531456;LRdb:11114742;SIGNOR:10072375;SignaLink3:10531456;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10531456;connectomeDB2020:9330863",14,7,16,"LR","both","EPHA5_EFNA2"
"53","EFNA2_EPHA6","EFNA2","ephrin A2","EPHA6","EPH receptor A6",NA,"O43921","Q9UF33","O43921","Q9UF33","EFNA2","EPHA6",1,1,0,1,1,0,"Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;HPMR:9330863;LRdb:11114742;SIGNOR:10072375;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863",9,5,14,"LR","both","EPHA6_EFNA2"
"54","EFNA2_EPHA7","EFNA2","ephrin A2","EPHA7","EPH receptor A7",NA,"O43921","Q15375","O43921","Q15375","EFNA2","EPHA7",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9330863;LRdb:11114742;SIGNOR:9330863;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863",10,5,15,"LR","both","EPHA7_EFNA2"
"55","EFNA2_EPHA8","EFNA2","ephrin A2","EPHA8","EPH receptor A8",NA,"O43921","P29322","O43921","P29322","EFNA2","EPHA8",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9330863;LRdb:11114742;SIGNOR:9330863;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863",10,5,15,"LR","both","EPHA8_EFNA2"
"56","EFNA3_EPHA2","EFNA3","ephrin A3","EPHA2","EPH receptor A2",NA,"P52797","P29317","P52797","P29317","EFNA3","EPHA2",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:933086312907451;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:12907451;Cellinker:15114347;Cellinker:9330863;HPRD:12907451;LRdb:11114742;SIGNOR:9330863;connectomeDB2020:12907451;connectomeDB2020:9330863",11,5,15,"LR","both","EPHA2_EFNA3"
"57","EFNA3_EPHA3","EFNA3","ephrin A3","EPHA3","EPH receptor A3",NA,"P52797","P29320","P52797","P29320","EFNA3","EPHA3",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9330863;LRdb:11114742;SIGNOR:9330863;SignaLink3:23331499;SignaLink3:9195962;SignaLink3:9267020;connectomeDB2020:9330863",11,6,15,"LR","both","EPHA3_EFNA3"
"58","EFNA3_EPHA4","EFNA3","ephrin A3","EPHA4","EPH receptor A4",NA,"P52797","P54764","P52797","P54764","EFNA3","EPHA4",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:933086312496762;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;HPRD:12496762;LRdb:11114742;SIGNOR:9330863;connectomeDB2020:12496762;connectomeDB2020:9330863",9,5,15,"LR","both","EPHA4_EFNA3"
"59","EFNA3_EPHA5","EFNA3","ephrin A3","EPHA5","EPH receptor A5",NA,"P52797","P54756","P52797","P54756","EFNA3","EPHA5",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:933086310516308;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10516308;Cellinker:15114347;Cellinker:9330863;HPRD:10516308;LRdb:11114742;SIGNOR:9330863;SignaLink3:10516308;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10516308;connectomeDB2020:9330863",14,7,16,"LR","both","EPHA5_EFNA3"
"60","EFNA3_EPHA6","EFNA3","ephrin A3","EPHA6","EPH receptor A6",NA,"P52797","Q9UF33","P52797","Q9UF33","EFNA3","EPHA6",1,1,0,1,1,0,"Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellTalkDB:11114742;Cellinker:9330863;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:9330863",7,4,12,"LR","both","EPHA6_EFNA3"
"61","EFNA3_EPHA7","EFNA3","ephrin A3","EPHA7","EPH receptor A7",NA,"P52797","Q15375","P52797","Q15375","EFNA3","EPHA7",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:933086310366629;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10366629;Cellinker:15114347;Cellinker:9330863;HPRD:10366629;LRdb:11114742;SIGNOR:9330863;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10366629;connectomeDB2020:9330863",13,7,16,"LR","both","EPHA7_EFNA3"
