gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
AFF4	AFF4	False	False	False	38.3936697007172	1	True	False	0.08780728480159898	-3.8730713817986886	-0.36388454
AFG3L2	AFG3L2	False	False	False	47.7513975925372	1	True	True	0.08423020568146132	-2.721150344498591	0.52662045
AFMID	AFMID	False	False	False	14.9812374115599	1	True	False	0.02743695635190064	-3.2835556635230114	0.09184694
AFTPH	AFTPH	False	False	False	39.0380134527741	1	True	False	0.07620640955707261	-3.019842249007008	0.29571345
AGA	AGA	False	False	False	18.2440761725009	1	True	False	0.04796274123016059	-4.292942476310025	-0.6884704
AGAP2	AGAP2	False	False	False	7.82011208234862	1	True	False	0.02437630777297104	-3.5918946259628193	-0.14651781
AGAP3	AGAP3	False	False	False	3.36452286271084	1	True	False	0.008626353230736687	-5.147946206397675	-1.3494402
AGAP4	AGAP4	False	False	False	2.56483294735835	1	True	False	0.006944990758169568	-5.57904996686822	-1.6827097
AGAP5	AGAP5	False	False	False	2.53075895331013	1	True	False	0.0036758384253408284	-4.279167600784062	-0.6778216
AGAP6	AGAP6	False	False	False	4.93860272917297	1	True	False	0.013521881910030106	-4.796661449089639	-1.0778759
AGAP9	AGAP9	False	False	False	2.36299250512464	1	True	False	0.0031010326869371015	-4.265029550674112	-0.66689205
AGBL3	AGBL3	False	False	False	1.02925237718238	1	True	False	0.005104747675391622	-6.056870446885468	-2.052094
AGBL5	AGBL5	False	False	False	10.3982440944965	1	True	False	0.014587018512674091	-3.6488895604115004	-0.19057837
AGER	AGER	False	True	True	3.87935971169947	1	True	False	0.015689389900749282	-3.719457776075946	-0.24513188
AGFG1	AGFG1	False	False	False	22.8556832140356	1	True	False	0.04937340539664284	-3.1750428436982867	0.17573395
AGFG2	AGFG2	False	False	False	5.82977588790748	1	True	False	0.00901723122852178	-3.2333371788592844	0.13066888
AGGF1	AGGF1	False	False	False	32.5109810952148	1	True	False	0.05206749254930678	-2.88458748070389	0.4002736
AGK	AGK	False	False	False	7.80577240604509	1	True	False	0.01609240739781066	-4.168054036428676	-0.5919241
AGL	AGL	False	False	False	15.6406945072433	1	True	False	0.030971411046500023	-3.864880327024987	-0.35755235
AGMAT	AGMAT	False	False	False	3.01359090045517	1	True	False	0.016736641467196448	-5.153388297900405	-1.3536474
AGO1	AGO1	False	False	False	17.4802048774052	1	True	False	0.04154449838607933	-3.33909791379665	0.048909407
AGO2	AGO2	False	False	False	50.0040085861005	1	True	True	0.09394250686032621	-1.7362867047017672	1.2879798
AGO3	AGO3	False	False	False	18.6067492928897	1	True	False	0.05124453094429884	-4.632445868166973	-0.9509272
AGO4	AGO4	False	False	False	12.9464755692883	1	True	False	0.032909755476514625	-3.161426957093107	0.18625985
AGPAT1	AGPAT1	False	False	False	17.6905985479762	1	True	False	0.044952103394250785	-3.541903334552479	-0.10787151
AGPAT2	AGPAT2	False	False	False	29.7392994613448	1	True	False	0.057276996370177136	-2.9593000482604226	0.34251624
AGPAT3	AGPAT3	False	False	False	22.0543319716783	1	True	False	0.03802480145888315	-3.3115610211868836	0.0701971
AGPAT4	AGPAT4	False	False	False	5.79316217093386	1	True	False	0.022472770114657994	-3.013488318269027	0.3006254
AGPAT5	AGPAT5	False	False	False	36.1860596553125	1	True	True	0.051674893638427706	-2.1286575455792742	0.98465335
AGPS	AGPS	False	False	False	30.86516661513	1	True	False	0.05278768891227973	-2.88768630415674	0.39787802
AGRN	AGRN	False	True	True	1.61808247760432	1	True	False	0.0018052417348044607	-3.8804370503058587	-0.36957866
AGTPBP1	AGTPBP1	False	False	False	32.4157948962493	1	True	False	0.06381800146610817	-2.845024559727702	0.43085814
AGTRAP	AGTRAP	False	True	False	41.3856991036174	1	True	True	0.12339654299099136	-1.5790271104575424	1.4095511
AHCTF1	AHCTF1	False	False	False	23.6657726544309	1	True	False	0.041709331537190586	-3.4367148662784324	-0.02655443
AHCY	AHCY	False	False	False	52.6913131078873	1	True	True	0.0790128627181571	-1.6043246085951801	1.3899946
AHCYL1	AHCYL1	False	False	False	30.8558402027738	1	True	True	0.04839316699353324	-2.7214976175475334	0.526352
AHCYL2	AHCYL2	False	False	False	3.2822012837251	1	True	False	0.008593620003860923	-5.030777908408549	-1.258862
AHDC1	AHDC1	False	False	False	6.95815454636837	1	True	False	0.012607959401065487	-4.195272839525544	-0.6129658
AHI1	AHI1	False	False	False	21.8954879080863	1	True	False	0.033492164754989895	-3.387819657586529	0.011244537
AHNAK	AHNAK	False	False	False	128.389315024753	1	True	False	0.2977948734216386	-0.41508686918018495	0.46763602
AHNAK2	AHNAK2	False	False	False	1.2211738022751	1	True	False	8.117012544752591e-05	-0.8528457333147255	1.9709334
AHR	AHR	False	False	False	45.2621187168978	1	True	True	0.10375823420722788	-0.9120221510224285	1.9251865
AHSA1	AHSA1	False	False	False	41.6504903495872	1	True	True	0.08665086930763236	-2.063879287316822	1.0347309
AHSA2	AHSA2	False	False	False	18.6981127219461	1	True	False	0.03508709950229489	-3.291960358803109	0.085349604
AHSP	AHSP	False	False	False	1419.15572952121	1	True	True	1.924669101436905	5.206347179524956	2.1201487
AIDA	AIDA	False	False	False	45.2091604630277	1	True	True	0.09594921256218067	-2.330241618580818	0.82881665
AIF1	AIF1	False	False	False	531.783204754189	1	True	True	0.8583766329436491	1.363348450924643	0.76400024
AIF1L	AIF1L	False	False	False	3.51695517299458	1	True	True	0.012682369553939149	-2.516133423835764	0.685111
AIFM1	AIFM1	False	False	False	24.4404121301821	1	True	False	0.03299791143654323	-2.846148198910749	0.4299895
AIFM2	AIFM2	False	False	False	2.47817248967026	1	True	False	0.005419822320721883	-4.247501648326262	-0.6533419
AIFM3	AIFM3	False	False	False	1.33403030052951	1	True	False	0.003913330185150023	-5.264133802598439	-1.4392604
AIG1	AIG1	False	False	False	26.17408339869	1	True	True	0.03999986486215112	-2.4286992666656113	0.7527029
AIM2	AIM2	False	False	False	4.44113627846941	1	True	False	0.013385432343824676	-2.7953672865093346	0.46924624
AIMP1	AIMP1	False	True	False	106.534696536695	1	True	False	0.22051914551940544	-2.7773184310737977	0.4831991
AIMP2	AIMP2	False	False	False	19.7809060807375	1	True	True	0.03427058516708109	-2.4975891724300885	0.6994468
AIP	AIP	False	False	False	39.3035917621178	1	True	False	0.11179726459519837	-4.428086926555481	-0.79294527
AK1	AK1	False	False	False	51.1575757816079	1	True	True	0.10807700618797808	0.5944551593630479	3.089785
AK2	AK2	False	False	False	84.9130681145481	1	True	True	0.1266383579774571	-1.5827278739055395	1.4066902
AK3	AK3	False	False	False	52.3906923245062	1	True	True	0.07959772780230018	-2.3052746327150766	0.84811765
AK4	AK4	False	False	False	7.96295880931887	1	True	False	0.011754076766151358	-3.304759698480585	0.075454935
AK5	AK5	False	False	False	6.40544105850962	1	True	False	0.034133506879605494	-3.386409895868828	0.012334369
AK6	AK6	False	False	False	51.2186800903413	1	True	True	0.09129684580329646	-1.603033517906807	1.3909928
AK7	AK7	False	False	False	1.3341050942859	1	True	False	0.006551454857322302	-4.492405263680913	-0.8426673
AK9	AK9	False	False	False	8.82361861483828	1	True	False	0.019859015742730763	-4.0962328433881305	-0.5364019
AKAP1	AKAP1	False	False	False	11.6903789575955	1	True	False	0.020101600769626488	-3.489426872042544	-0.067304015
AKAP10	AKAP10	False	False	False	15.3618314119158	1	True	False	0.03667712015230492	-4.908586163002982	-1.1644005
AKAP11	AKAP11	False	False	False	21.1999399267097	1	True	False	0.042195953089287405	-3.1611955466286705	0.18643875
AKAP12	AKAP12	False	False	False	7.41109045785149	1	True	False	0.008467621337793607	-0.7128804925441056	2.0791352
AKAP13	AKAP13	False	False	False	86.9224609435617	1	True	True	0.19328958918870173	-2.750739008019636	0.5037466
AKAP17A	AKAP17A	False	False	False	26.5501623405564	1	True	False	0.06303258624368796	-4.647914817884558	-0.9628856
AKAP2	AKAP2	False	False	False	21.0047065782015	1	True	True	0.02994640247511978	-1.3266129913244882	1.6046826
AKAP5	AKAP5	False	False	False	2.13546596444179	1	True	False	0.004508872554776384	-5.6940581345158545	-1.771618
AKAP7	AKAP7	False	False	False	23.3536366904155	1	True	False	0.058221607294853026	-2.8021795047355265	0.46397996
AKAP8	AKAP8	False	False	False	24.5120980851274	1	True	False	0.057437598635438014	-4.150451010364675	-0.57831585
AKAP8L	AKAP8L	False	False	False	17.2988223357277	1	True	False	0.04111777156609657	-3.1545395575856885	0.19158423
AKAP9	AKAP9	False	False	False	131.569126873037	1	True	True	0.2407857077028797	-1.6376462099114262	1.364235
AKIP1	AKIP1	False	False	False	18.884612388527	1	True	False	0.04304505839699782	-3.3671559716457056	0.027218822
AKIRIN1	AKIRIN1	False	False	False	62.3426523936618	1	True	False	0.14001522044196377	-3.667309723271526	-0.20481826
AKIRIN2	AKIRIN2	False	False	False	45.2915102973858	1	True	True	0.11607584674557972	-2.7188783068985947	0.5283769
AKNA	AKNA	False	False	False	26.3242463493979	1	True	False	0.10281488212016288	-3.5321330961581765	-0.10031852
AKR1A1	AKR1A1	False	False	False	73.9427246690775	1	True	True	0.1209621777200029	-2.731541875559133	0.5185872
AKR1B1	AKR1B1	False	False	False	51.2798368261129	1	True	False	0.09738747700504848	-3.0805241456636154	0.24880265
AKR1C1	AKR1C1	False	False	False	6.05342918831049	1	True	True	0.013291329319120063	-2.6716720365634328	0.5648702
AKR1C2	AKR1C2	False	False	False	1.06505806385347	1	True	False	7.925476288714327e-05	-2.0565665018507637	1.0403842
AKR1C3	AKR1C3	False	False	False	77.7288061997364	1	True	True	0.07536411296350318	-0.024774932473653984	2.6110826
AKR1E2	AKR1E2	False	False	False	1.54142354195924	1	True	False	0.0011253419860387658	-3.783750059873335	-0.29483372
AKR7A2	AKR7A2	False	False	False	59.9134522954961	1	True	True	0.10106249650964064	-2.5617321707894876	0.6498604
AKT1	AKT1	False	False	False	13.1556477389454	1	True	False	0.02770843736548401	-3.99300470154245	-0.45660028
AKT1S1	AKT1S1	False	False	False	14.6529028549551	1	True	False	0.03041710131088353	-2.909153673670036	0.38128245
AKT2	AKT2	False	False	False	19.2077539857182	1	True	False	0.046780277111954004	-4.619583717690974	-0.94098395
AKT3	AKT3	False	False	False	10.9368990829032	1	True	False	0.030224595840044253	-3.8792028847481643	-0.36862457
AKTIP	AKTIP	False	False	False	5.53800591955811	1	True	False	0.038890964630262946	-4.043941768831084	-0.49597773
ALAD	ALAD	False	False	False	54.4746037012608	1	True	True	0.11961638575951303	-0.017947563898039635	2.6163604
ALAS1	ALAS1	False	False	False	8.20471181782369	1	True	False	0.022341798126995795	-4.099133739336275	-0.5386445
ALAS2	ALAS2	False	False	False	193.058864457748	1	True	True	0.6528320676486645	3.7842577933450308	2.7896087
ALCAM	ALCAM	False	True	True	31.919674623684	1	True	True	0.05311605176710751	-1.7583780796744297	1.2709019
ALDH16A1	ALDH16A1	False	False	False	22.2621432234347	1	True	False	0.042224888070508615	-3.514978468517835	-0.08705695
ALDH18A1	ALDH18A1	False	False	False	20.0223818201518	1	True	False	0.02932431875722988	-3.0175030118400117	0.2975218
ALDH1A1	ALDH1A1	False	False	False	48.2925987489742	1	True	True	0.06934369845341344	-0.2884569645419297	2.4072404
ALDH1B1	ALDH1B1	False	False	False	8.15719228342016	1	True	False	0.008214935037304385	-3.2417853147618954	0.12413796
ALDH1L2	ALDH1L2	False	False	False	1.63779058673669	1	True	False	0.0016905811418060556	-4.285253189683993	-0.6825261
ALDH2	ALDH2	False	False	False	51.2350314804026	1	True	True	0.06807558172457319	-1.4746405366408786	1.4902483
ALDH3A2	ALDH3A2	False	False	False	12.4133272983223	1	True	False	0.02139990393883918	-4.593905773964817	-0.92113334
ALDH3B1	ALDH3B1	False	False	False	13.0117766465822	1	True	False	0.03670600930469327	-2.7919092793347007	0.47191948
ALDH4A1	ALDH4A1	False	False	False	5.56860350997306	1	True	False	0.007064771900665282	-3.383002471832245	0.014968514
ALDH5A1	ALDH5A1	False	False	False	11.54222287105	1	True	False	0.018273171416261842	-3.430825556027933	-0.022001635
ALDH6A1	ALDH6A1	False	False	False	13.9890250628606	1	True	False	0.025280191714205875	-3.4497533980020947	-0.03663401
ALDH7A1	ALDH7A1	False	False	False	6.11920846893495	1	True	False	0.007275158788051719	-3.8238103769518315	-0.3258028
ALDH9A1	ALDH9A1	False	False	False	28.4942877972143	1	True	False	0.05605726939964334	-3.440088782921747	-0.029162673
ALDOA	ALDOA	False	False	False	401.447815329776	1	True	False	0.7636189851662706	-0.48980874286448683	-0.2875298
ALDOC	ALDOC	False	False	False	4.66040849334567	1	True	False	0.018886700143598376	-4.8406230937764425	-1.1118609
ALG1	ALG1	False	False	False	6.8359494914587	1	True	False	0.017372529913238267	-4.863453474421902	-1.12951
ALG10	ALG10	False	False	False	3.3400905282432	1	True	False	0.0072798649073293736	-4.6732743006993385	-0.98249006
ALG10B	ALG10B	False	False	False	8.68832146300074	1	True	False	0.01406381438497949	-3.5846324413026895	-0.14090371
ALG11	ALG11	False	False	False	5.7629067093866	1	True	False	0.012094294628410624	-5.465537908907235	-1.594958
ALG12	ALG12	False	False	False	7.18548026990667	1	True	False	0.017303378843650498	-5.518192700627731	-1.6356633
ALG13	ALG13	False	False	False	46.1578340647257	1	True	False	0.12629331910784317	-4.05346883500483	-0.50334275
ALG14	ALG14	False	False	False	10.7728586774365	1	True	False	0.013383448280927104	-3.563506549975873	-0.124572106
ALG2	ALG2	False	False	False	15.2718806893656	1	True	False	0.031058534775679655	-4.295078027913796	-0.69012135
ALG3	ALG3	False	False	False	25.5590659420807	1	True	False	0.04239421911905309	-2.8186549620799117	0.45124343
ALG5	ALG5	False	False	False	49.4805971830338	1	True	False	0.1022263308976199	-3.1419345830103724	0.20132865
ALG6	ALG6	False	False	False	12.4774783285426	1	True	False	0.0233289838164345	-4.1265112119880545	-0.5598089
ALG8	ALG8	False	False	False	19.5975186748874	1	True	False	0.02618726413749502	-3.7009697538072674	-0.23083952
ALG9	ALG9	False	False	False	3.95293727800321	1	True	False	0.009964337273642557	-4.672714834641063	-0.9820575
ALKBH1	ALKBH1	False	False	False	3.75820655968376	1	True	False	0.012610919419575059	-5.051407681253435	-1.2748101
ALKBH2	ALKBH2	False	False	False	12.4109696712576	1	True	False	0.02330410754739511	-3.289874887863727	0.0869618
ALKBH3	ALKBH3	False	False	False	13.0481608983305	1	True	False	0.02715678799383731	-4.2943994955291585	-0.6895968
ALKBH4	ALKBH4	False	False	False	8.37745872001959	1	True	False	0.024571364866134305	-4.248608309053028	-0.6541974
ALKBH5	ALKBH5	False	False	False	52.784222259223	1	True	False	0.13830065032380845	-3.193559160865709	0.1614197
ALKBH6	ALKBH6	False	False	False	8.8126326808522	1	True	False	0.026615388207112737	-5.073514462372467	-1.2919
ALKBH7	ALKBH7	False	False	False	96.5559446943896	1	True	False	0.24836943521860708	-2.8209160957932764	0.44949543
ALKBH8	ALKBH8	False	False	False	5.48099765287422	1	True	False	0.008239109373234394	-4.098354234665851	-0.5380419
ALMS1	ALMS1	False	False	False	10.4344190798614	1	True	False	0.011431294276903096	-3.3174357166114317	0.065655604
ALOX12-AS1	ALOX12-AS1	False	False	False	5.22947790996762	1	True	False	0.010458783830393266	-5.28535358580843	-1.4556645
ALOX5	ALOX5	False	False	True	12.43183750828	1	True	True	0.04296727095648261	-2.2219927481237916	0.9124996
ALOX5AP	ALOX5AP	False	True	False	78.3578399226466	1	True	True	0.1854093140810638	-1.8298866150126858	1.2156215
ALPK1	ALPK1	False	False	False	8.42128458338383	1	True	False	0.0216414733296445	-4.359684442373603	-0.740066
ALS2	ALS2	False	False	False	6.88216085447821	1	True	False	0.013402545988420552	-2.9050997852602527	0.38441634
ALS2CL	ALS2CL	False	False	False	1.06400216581402	1	True	False	0.002476798447121721	-5.0735949085946075	-1.2919621
ALYREF	ALYREF	False	False	False	27.1688961214961	1	True	True	0.03588379277936619	-2.420658840423062	0.75891864
AMACR	AMACR	False	False	False	2.61991955988521	1	True	False	0.004352855587281498	-3.6917269774840378	-0.2236943
AMBRA1	AMBRA1	False	False	False	4.00399902131606	1	True	False	0.009879465417152082	-4.610370919065174	-0.9338619
AMD1	AMD1	False	False	False	167.476072988166	1	True	False	0.3030269583056405	-1.3726315840220982	-0.38986573
AMDHD2	AMDHD2	False	False	False	8.91327396681786	1	True	False	0.02693943807185143	-4.895992359955747	-1.1546646
AMER1	AMER1	False	False	False	2.16170179215167	1	True	False	0.003457184561250219	-5.1604987071014	-1.3591441
AMFR	AMFR	False	False	True	19.1405876928629	1	True	False	0.041828894979039036	-3.8093868425101243	-0.31465253
AMIGO2	AMIGO2	False	False	True	2.26752694400539	1	True	False	0.012406909054826873	-5.487992204582454	-1.6123165
AMMECR1	AMMECR1	False	False	False	31.4088348191887	1	True	True	0.051942312858891566	-0.7959073357022756	2.0149503
AMMECR1L	AMMECR1L	False	False	False	6.37204905525977	1	True	False	0.012010225021794453	-4.261232554417273	-0.6639567
AMN	AMN	False	False	False	1.9120662757976	1	True	False	0.0012954546038101604	-3.4903619065123346	-0.068026856
AMN1	AMN1	False	False	False	4.81542657562201	1	True	False	0.019697215773175604	-5.134159581869459	-1.3387823
AMOTL1	AMOTL1	False	False	False	5.83110270843581	1	True	False	0.011303767324079882	-3.366007069824306	0.028106993
AMPD1	AMPD1	False	False	False	1.04482318535826	1	True	False	0.001318269351334291	-2.493517096063788	0.70259476
AMPD2	AMPD2	False	False	False	19.145146674537	1	True	False	0.03956646687290572	-3.019074413605368	0.29630703
AMPD3	AMPD3	False	False	False	6.55404056476304	1	True	False	0.016129322621144155	-3.833164673576328	-0.33303422
AMT	AMT	False	False	False	9.07194880415541	1	True	False	0.013633350628764793	-3.036915653562984	0.28251466
AMY2B	AMY2B	False	False	False	2.9909230147726	1	True	False	0.006866128208502507	-4.748279837817077	-1.0404738
AMZ2	AMZ2	False	False	False	32.2622046676206	1	True	False	0.08443021080043259	-4.189824044320882	-0.6087536
ANAPC1	ANAPC1	False	False	False	17.0501656345298	1	True	False	0.03570809306940309	-4.094366449118987	-0.5349591
ANAPC10	ANAPC10	False	False	False	22.2181353200486	1	True	False	0.048262655560134884	-3.853960434023438	-0.3491106
ANAPC11	ANAPC11	False	False	False	173.04434963138	1	True	False	0.31889678681686595	-0.7849105100737754	0.13645105
ANAPC13	ANAPC13	False	False	False	41.2789896060818	1	True	False	0.07640477800643615	-3.0029963887784152	0.30873632
ANAPC15	ANAPC15	False	False	False	51.6967071200751	1	True	True	0.12256479389481928	-2.171580739463408	0.95147115
ANAPC16	ANAPC16	False	False	False	182.929699217568	1	True	False	0.5170236072123193	-2.1463166926449553	-1.0827173
