gene_symbol	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
ACOT7	ACOT7	False	False	False	90.670405962761	3	True	True	0.08371845095763027	-1.6510710995118931	1.228337
ACOT8	ACOT8	False	False	False	67.3306847469804	3	True	True	0.09712758979688399	-1.615031329061117	1.256129
ACOT9	ACOT9	False	False	False	59.2944593871623	3	True	False	0.03376515183340171	-3.636487279983575	-0.30271578
ACOX1	ACOX1	False	False	False	68.7459389103465	3	True	True	0.08066572682463773	-1.492451373010336	1.3506565
ACOX2	ACOX2	False	False	False	5.28213678109683	3	True	False	0.012771064425084739	-4.206117752237343	-0.74198604
ACOX3	ACOX3	False	False	False	13.2590087560554	3	True	False	0.014027060449255167	-4.238213600933602	-0.76673675
ACP1	ACP1	False	False	False	258.930433542044	3	True	True	0.2821802022130064	-1.6623348900755601	1.219651
ACP2	ACP2	False	False	False	52.5580737300636	3	True	False	0.05324843165702829	-3.4869959101502928	-0.18743558
ACP5	ACP5	False	False	False	455.38134338085	3	True	True	0.16436668284418274	0.21147107867173826	2.6646357
ACP6	ACP6	False	False	False	16.4280807263319	3	True	False	0.01903967612008317	-3.6796011721701523	-0.33596304
ACPL2	ACPL2	False	False	False	4.21634465038728	3	True	False	0.006127692358054736	-4.249818733582506	-0.775686
ACRBP	ACRBP	False	False	False	8.58612115440617	3	True	False	0.0023257530289336344	-5.151725331487166	-1.4711909
ACSF2	ACSF2	False	False	False	33.1339886686025	3	True	True	0.043371806758990696	-1.8633885782653548	1.0646085
ACSF3	ACSF3	False	False	False	37.5502093240953	3	True	False	0.0465585766438033	-3.549768137170986	-0.23584235
ACSL1	ACSL1	False	False	False	14.1690304759526	3	True	False	0.015482695403530826	-3.2928063198216853	-0.03768636
ACSL3	ACSL3	False	False	False	52.1311100679638	3	True	True	0.07791109969208604	-1.9925553230030837	0.9650016
ACSL4	ACSL4	False	False	False	35.6823873070559	3	True	False	0.0234923246395598	-2.8050647453779916	0.33843532
ACSL5	ACSL5	False	False	False	120.478609499575	3	True	True	0.16090517999584875	-0.9290040204405395	1.7851588
ACSL6	ACSL6	False	False	False	6.07130926230715	3	True	False	0.00850542759473534	-4.61318404116115	-1.0558951
ACSM3	ACSM3	False	False	False	20.8611400261131	3	True	False	0.0206437781444604	-2.9136672748115675	0.25468653
ACSS1	ACSS1	False	False	False	35.8785483177331	3	True	False	0.07019182550388675	-3.4379307642818593	-0.14959902
ACSS2	ACSS2	False	False	False	60.932880492227	3	True	True	0.08434977263326057	-1.955949860139072	0.99322987
ACTA2	ACTA2	False	False	False	192.803506291076	3	True	True	0.27626218569081795	2.916314636373506	4.7504745
ACTB	ACTB	False	False	False	10688.6222107603	3	True	True	2.562662759704938	2.258917046279865	0.6733271
ACTG1	ACTG1	False	False	False	3685.33403677795	3	True	False	1.8164223206832149	1.1041861234121277	-0.5827804
ACTG2	ACTG2	False	False	False	38.4112616610052	3	True	True	0.07738309633010369	1.3346478438312452	3.530773
ACTL10	ACTL10	False	False	False	5.19805172729439	3	True	False	0.011329772833648628	-4.374084434900174	-0.8715135
ACTL6A	ACTL6A	False	False	False	67.0947695423559	3	True	True	0.07959433504220072	-1.910425861581775	1.0283357
ACTN1	ACTN1	False	False	False	123.918616557833	3	True	True	0.10367806379644122	-1.4168575928911742	1.4089507
ACTN4	ACTN4	False	False	False	232.337946652457	3	True	True	0.2834090269844238	-0.6912111694151011	1.9685326
ACTR10	ACTR10	False	False	False	112.224258791572	3	True	False	0.10749413897747931	-3.263447604639583	-0.015046401
ACTR1A	ACTR1A	False	False	False	80.6475894783414	3	True	False	0.06334078594992192	-3.5449137030014666	-0.23209886
ACTR1B	ACTR1B	False	False	False	63.3368545481741	3	True	False	0.0754168194673634	-3.265686379744147	-0.01677283
ACTR2	ACTR2	True	True	True	246.916942094954	3	True	True	0.23859908036965444	-1.4079899417216473	1.4157889
ACTR3	ACTR3	False	False	False	383.172196846757	3	True	False	0.3296578235658902	-1.6856732050912084	-0.96941066
ACTR3B	ACTR3B	False	False	False	7.4872626328813	3	True	False	0.008462531273686364	-4.235125109118726	-0.76435506
ACTR3C	ACTR3C	False	False	False	8.94975622057694	3	True	False	0.010158233695424628	-4.315796431809791	-0.8265647
ACTR5	ACTR5	False	False	False	8.17618212280376	3	True	False	0.015635477302914768	-4.992868095678081	-1.3486882
ACTR6	ACTR6	False	False	False	35.5220012077227	3	True	False	0.03849682874668407	-4.266519660603981	-0.788565
ACTR8	ACTR8	False	False	False	16.9034324747178	3	True	False	0.023043985247019137	-5.122270041725132	-1.4484764
ACVR1	ACVR1	True	True	True	14.1246192106631	3	True	False	0.017423094899265197	-4.326476282626666	-0.8348005
ACVR1B	ACVR1B	True	False	True	20.5775943879614	3	True	True	0.03277129443570001	-2.508795803249504	0.566903
ACVR1C	ACVR1C	True	False	True	5.98658120819676	3	True	False	0.008145287190235658	-4.148727845662226	-0.6977299
ACVR2A	ACVR2A	True	True	True	7.93955442760335	3	True	False	0.016513259315311207	-4.514358614327864	-0.97968584
ACVR2B	ACVR2B	True	True	True	3.8486888259588	3	True	False	0.008547104356582473	-4.795120814246885	-1.1961955
ACVRL1	ACVRL1	True	True	True	121.110767782982	3	True	True	0.09117900865047275	-1.1322127241509585	1.6284544
ACY1	ACY1	False	False	False	7.88888857962075	3	True	False	0.008113935590706407	-2.756776681205114	0.37567264
ACY3	ACY3	False	False	False	16.4989000517582	3	True	True	0.03099308252849464	-2.522559186970092	0.5562894
ACYP1	ACYP1	False	False	False	41.6733788408743	3	True	False	0.05231321195346391	-2.972033450020866	0.20967749
ACYP2	ACYP2	False	False	False	55.0418568865599	3	True	False	0.05417235319115341	-3.975173029327546	-0.56389314
ADA	ADA	True	True	False	45.8836739808819	3	True	False	0.053362895842736895	-3.405789189325954	-0.12481305
ADAL	ADAL	False	False	False	17.7195787645461	3	True	False	0.022655981920045257	-4.7797886908822615	-1.1843722
ADAM10	ADAM10	True	True	True	46.7353835026342	3	True	False	0.056588921820848466	-3.5976698043141244	-0.2727817
ADAM12	ADAM12	True	True	True	4.80391123873193	3	True	False	0.0018118864533265635	-3.245703099155007	-0.0013627337
ADAM15	ADAM15	True	True	True	87.5808000509449	3	True	True	0.10452753330113294	-1.2235887981653573	1.5579898
ADAM17	ADAM17	True	True	True	33.1651773631149	3	True	False	0.037985288948295726	-3.9732618715486643	-0.56241935
ADAM19	ADAM19	False	False	False	28.484011476178	3	True	False	0.03384195363534334	-3.0812186483666175	0.12547937
ADAM28	ADAM28	True	True	False	70.227226506892	3	True	True	0.06278956609035427	-2.374357118634902	0.6705753
ADAM8	ADAM8	False	False	False	26.4020302356696	3	True	False	0.022838605417093132	-3.2399798274456795	0.0030507648
ADAM9	ADAM9	True	True	False	42.8366594881443	3	True	True	0.04787408108525195	-2.1010554829239343	0.88133174
ADAMDEC1	ADAMDEC1	False	False	False	1500.93854446018	3	True	True	0.3713296640973664	1.8033008638774062	2.3152163
ADAMTS1	ADAMTS1	False	False	False	21.6052648126553	3	True	False	0.008669591595871454	-1.6885173304804149	1.1994604
ADAMTS2	ADAMTS2	False	False	False	6.60523649371371	3	True	False	0.0014512127181140649	-1.8796900954212503	1.0520376
ADAMTS4	ADAMTS4	False	False	False	7.71240763834002	3	True	False	0.004264549199817619	-2.351073403913879	0.68853056
ADAMTS5	ADAMTS5	False	False	False	3.94335682132547	3	True	False	0.004113935309846108	-3.0278239224788113	0.16665469
ADAMTS6	ADAMTS6	False	False	False	4.75837981221165	3	True	False	0.0019211134358299573	-2.1519546649224672	0.8420809
ADAMTS7	ADAMTS7	False	False	False	3.73112020983685	3	True	False	0.0029714950855332756	-3.5440430928875157	-0.23142749
ADAMTS9	ADAMTS9	False	False	False	13.3817726585049	3	True	False	0.009274788765681686	-1.9635472141166845	0.9873712
ADAMTS9-AS2	ADAMTS9-AS2	False	False	False	3.32923336460221	3	True	False	0.003980866180149252	-4.802727444782444	-1.2020613
ADAMTSL4	ADAMTSL4	False	False	False	4.8548207486961	3	True	False	0.002009731137069803	-3.788663427655503	-0.42006636
ADAP1	ADAP1	False	False	False	35.9876498344444	3	True	True	0.05155899859388617	-2.1743285490396986	0.82482725
ADAP2	ADAP2	False	False	False	48.0891256588362	3	True	True	0.025574871646305754	-0.7730547695526705	1.9054189
ADAR	ADAR	False	False	False	117.977141115176	3	True	False	0.1483725761930441	-3.0245169059557893	0.1692049
ADARB1	ADARB1	False	False	False	10.0048160009658	3	True	False	0.007264505047737853	-3.511639976921252	-0.20643984
ADAT1	ADAT1	False	False	False	17.88035350785	3	True	False	0.023923686973046067	-4.350447378898431	-0.8532858
ADAT2	ADAT2	False	False	False	8.9652760407326	3	True	False	0.01517418494944738	-3.4225881182167694	-0.13776754
ADAT3	ADAT3	False	False	False	3.45120963123698	3	True	False	0.0052625897848220205	-4.307645600395065	-0.82027924
ADC	ADC	False	False	False	6.74146487570785	3	True	False	0.004380952692431854	-4.421484304210962	-0.90806586
ADCK1	ADCK1	False	False	False	7.0640556687598	3	True	False	0.0035836098653257713	-4.381332053323855	-0.8771025
ADCK2	ADCK2	False	False	False	26.3624463844504	3	True	False	0.028963660254697318	-3.321448726634615	-0.05977394
ADCK3	ADCK3	False	False	False	46.9662766662003	3	True	False	0.06546061811866777	-2.7193289880414944	0.40455043
ADCK4	ADCK4	False	False	False	15.5252462771633	3	True	False	0.021503656486713665	-4.4719195088042305	-0.94695896
ADCK5	ADCK5	False	False	False	25.8573547572994	3	True	False	0.03871175607911871	-2.6143900234145803	0.48547405
ADCY3	ADCY3	False	False	False	14.2862858836184	3	True	False	0.010251795361188552	-2.95529877293052	0.22258243
ADCY4	ADCY4	False	False	False	17.7360424401706	3	True	False	0.005368306946204957	-1.6583889085240213	1.2226939
ADCY6	ADCY6	False	False	False	24.6516009444552	3	True	True	0.027529236700822978	-2.1871300817307833	0.81495535
ADCY7	ADCY7	True	False	True	20.1157259195878	3	True	False	0.021074044559384407	-3.9223318224512633	-0.52314466
ADCY9	ADCY9	True	False	True	7.17610805007252	3	True	False	0.009084434353378353	-3.630525036095464	-0.298118
ADCYAP1	ADCYAP1	True	True	False	14.2487513466316	3	True	False	0.0021466833361218295	-0.7966676933783873	1.8872098
ADD1	ADD1	False	False	False	81.2054364491575	3	True	False	0.07540825559135253	-3.3383734607108475	-0.07282544
ADD3	ADD3	False	False	False	85.8970991056811	3	True	True	0.11910477436913389	-1.7191344261803574	1.17585
ADH1A	ADH1A	False	False	False	4.3067637569038	3	True	False	0.0016513067655516734	-3.515574084482279	-0.20947362
ADH1B	ADH1B	False	False	False	68.6024257659526	3	True	True	0.030629509898437744	-0.995418083973042	1.7339436
ADH5	ADH5	False	False	False	199.627354935878	3	True	True	0.18203707974092456	-1.3932707107123576	1.4271396
ADH6	ADH6	False	False	False	5.61329076756877	3	True	False	0.014674913430285137	-3.24824347005068	-0.0033217396
ADHFE1	ADHFE1	False	False	False	3.66989146984403	3	True	False	0.00046497231547524117	-3.5678656865655753	-0.24979827
ADI1	ADI1	False	False	False	270.324799947049	3	True	True	0.2917371649981631	-1.74702724811625	1.1543405
ADIPOR1	ADIPOR1	True	False	True	147.05859024543	3	True	False	0.14061015296565949	-2.7703446164146586	0.36520976
ADIPOR2	ADIPOR2	True	False	True	40.5126574329569	3	True	False	0.05649795196922841	-2.921936545258563	0.2483097
ADIRF	ADIRF	False	False	False	491.162565075471	3	True	True	0.2146953370815325	0.26954849075370074	2.7094219
ADK	ADK	False	False	False	53.5106222883311	3	True	False	0.07548788471296233	-3.26112894498467	-0.013258368
ADM	ADM	True	True	False	110.879609221001	3	True	True	0.12223154161793179	-1.1606094873287267	1.6065563
ADM2	ADM2	True	True	False	5.33131590303922	3	True	False	0.009339978073339675	-4.160836996148078	-0.70706785
ADM5	ADM5	False	False	False	11.9998191547216	3	True	False	0.004872055138810485	-2.770613858123585	0.36500213
ADNP	ADNP	False	False	False	34.0758108743464	3	True	False	0.05730978729406246	-3.3199039498074043	-0.058582686
ADNP2	ADNP2	False	False	False	15.0131039997774	3	True	False	0.025864094127524974	-3.8600903699961835	-0.4751472
ADO	ADO	True	True	False	13.1220730471474	3	True	False	0.01822704697088523	-4.527085641581711	-0.9895003
ADORA2A-AS1	ADORA2A-AS1	False	False	False	3.06616119249528	3	True	False	0.0022511396417608806	-4.226395381195272	-0.75762314
ADORA2B	ADORA2B	True	False	True	13.027068842028	3	True	False	0.014688662542719614	-3.0408164856969413	0.15663548
ADORA3	ADORA3	True	False	True	49.8175097072189	3	True	True	0.017374812201456855	-0.7095602317775032	1.9543827
ADPGK	ADPGK	False	False	False	84.414145433554	3	True	False	0.07452412401430042	-3.683724429615685	-0.33914268
ADPRH	ADPRH	False	False	False	11.6499128268377	3	True	False	0.005286666876921252	-3.9246779343913616	-0.52495384
ADPRHL2	ADPRHL2	False	False	False	46.7080126043768	3	True	False	0.06042264354239926	-3.3578559804475243	-0.08784938
ADPRM	ADPRM	False	False	False	14.0273899612645	3	True	False	0.014835309859745915	-5.269870271226605	-1.5622983
ADRA2A	ADRA2A	True	True	True	9.04339593452695	3	True	False	0.008870049827678002	-3.011243595313318	0.1794406
ADRB2	ADRB2	True	True	True	50.6021121612187	3	True	False	0.019629830590321886	-2.717233732233422	0.40616617
ADRBK1	ADRBK1	False	False	False	57.404961339324	3	True	False	0.06375111259520497	-2.932631549055348	0.24006225
ADRBK2	ADRBK2	False	False	False	14.7947162516948	3	True	False	0.009621466826583377	-2.886954727118583	0.2752859
ADRM1	ADRM1	False	False	False	265.376682934166	3	True	True	0.2774096495130336	-2.028266694546029	0.9374628
ADSL	ADSL	False	False	False	88.5872006054972	3	True	True	0.10204550223324066	-2.4806773548086714	0.5885865
ADSS	ADSS	False	False	False	76.6873346795824	3	True	False	0.08106468267290941	-3.318343169124327	-0.05737909
ADSSL1	ADSSL1	False	False	False	7.21851533481387	3	True	False	0.006054963548959038	-5.096370825489802	-1.4285043
ADTRP	ADTRP	False	False	False	58.5022063307027	3	True	True	0.05459533485794267	-1.7074510376464518	1.1848596
AEBP1	AEBP1	False	False	False	43.6948776169452	3	True	True	0.04764969455206878	-0.6225588212294356	2.021474
AEBP2	AEBP2	False	False	False	13.4887668722429	3	True	False	0.02148081972124044	-4.768506326746034	-1.1756717
AEN	AEN	False	False	False	20.6311124194084	3	True	False	0.031148596590464706	-4.000554483733926	-0.58346605
AES	AES	False	False	False	277.113173376133	3	True	True	0.2738933461655287	-1.4083037937276945	1.4155469
AFAP1	AFAP1	False	False	False	16.221616407096	3	True	False	0.019873015133252507	-3.406308197104502	-0.12521328
AFAP1L1	AFAP1L1	False	False	False	6.85505591668974	3	True	False	0.0008526325500410137	-1.1158751263272366	1.6410532
AFAP1L2	AFAP1L2	False	False	False	6.59127331450042	3	True	False	0.009112293521756984	-3.9381466048590696	-0.53534025
AFF1	AFF1	False	False	False	21.5238503413074	3	True	False	0.03222337608384541	-3.8386904022735404	-0.45864463
AFF3	AFF3	False	False	False	6.47111053170145	3	True	False	0.008077095573611661	-3.2592252240766446	-0.011790314
AFF4	AFF4	False	False	False	73.7139781967645	3	True	False	0.08699334908010295	-3.670246874345152	-0.32874948
AFG3L2	AFG3L2	False	False	False	75.5211146295622	3	True	True	0.09619797972017075	-2.174475128908276	0.82471424
AFMID	AFMID	False	False	False	22.9893892537224	3	True	False	0.03320734131861466	-3.364484909996308	-0.092961274
AFTPH	AFTPH	False	False	False	47.6622034963608	3	True	False	0.06096946201359672	-3.861714832908723	-0.4763999
AGA	AGA	False	False	False	56.3498594938898	3	True	False	0.08346044533189052	-3.1015099910107433	0.10983171
AGAP1	AGAP1	False	False	False	16.5895551099003	3	True	True	0.016110514390322503	-2.5616155418564013	0.5261711
AGAP2-AS1	AGAP2-AS1	False	False	False	11.0186599819267	3	True	False	0.007104231118082561	-3.382970108576744	-0.10721613
AGAP3	AGAP3	False	False	False	18.6455776161093	3	True	False	0.020569124322254925	-3.9633627478237097	-0.55478567
AGAP6	AGAP6	False	False	False	5.03699479195287	3	True	False	0.009360085643213271	-4.660844188800656	-1.0926481
AGBL3	AGBL3	False	False	False	3.39580360743565	3	True	False	0.00612191498184998	-6.267058926157457	-2.33128
AGBL5	AGBL5	False	False	False	11.3224699038816	3	True	False	0.015600499362182442	-4.706920624987978	-1.1281799
AGFG1	AGFG1	False	False	False	25.904311578634	3	True	False	0.031174243485496158	-3.391799032757505	-0.11402455
AGFG2	AGFG2	False	False	False	21.9579421529003	3	True	False	0.025684779259502646	-3.557483411761424	-0.24179198
AGGF1	AGGF1	False	False	False	46.7939307286955	3	True	False	0.05732977077985684	-3.5165121262347165	-0.21019699
AGK	AGK	False	False	False	12.4255058220696	3	True	False	0.012273850690464255	-5.283041372561726	-1.5724552
AGL	AGL	False	False	False	20.9416047599845	3	True	False	0.02500360909707824	-4.083504233665494	-0.6474327
AGMAT	AGMAT	False	False	False	17.8792679312331	3	True	True	0.027534655506537824	-2.2432714307298895	0.771662
AGO1	AGO1	False	False	False	17.2373222163682	3	True	False	0.013498197005454708	-3.6884199201417704	-0.3427636
AGO2	AGO2	False	False	False	11.0124762526752	3	True	False	0.01158732205634527	-5.062594708232418	-1.4024578
AGO3	AGO3	False	False	False	37.2270703047725	3	True	False	0.045799528770330306	-4.08202350381623	-0.64629084
AGO4	AGO4	False	False	False	9.20970470877614	3	True	False	0.009470780940995361	-4.639350811877495	-1.0760735
AGPAT1	AGPAT1	False	False	False	51.3662291868602	3	True	False	0.05534215757915148	-3.6809203386960334	-0.3369803
AGPAT2	AGPAT2	False	False	False	281.487466415559	3	True	True	0.44165243877504023	0.6904048760137579	1.267502
AGPAT3	AGPAT3	False	False	False	33.069227448414	3	True	False	0.04778426951630573	-2.845984217479611	0.3068803
